
0.028383, 0.040881, 0.071868, 0.094782, 0.101032, 0.095043, 0.098167, 0.105458, 0.120300, 0.132799, 0.114832, 0.111968, 0.107021, 0.091918, 0.077076, 0.065098, 0.058327, 0.054682, 0.051818, 0.046089, 0.007551, -0.003906, -0.034632, -0.061713, -0.078378
0.028643, 0.046089, 0.076555, 0.104156, 0.119519, 0.118478, 0.115874, 0.126289, 0.134101, 0.136445, 0.127591, 0.108322, 0.100511, 0.102594, 0.085669, 0.066400, 0.047131, 0.046350, 0.035153, 0.022133, -0.000521, -0.025258, -0.051297, -0.079680, -0.105979
0.028903, 0.045568, 0.078638, 0.108843, 0.134622, 0.130456, 0.124987, 0.127591, 0.131497, 0.127591, 0.108062, 0.091657, 0.081242, 0.080981, 0.065618, 0.041142, 0.024477, 0.013280, -0.001823, -0.010676, -0.031507, -0.056505, -0.088533, -0.105198, -0.122904
0.027341, 0.051557, 0.080200, 0.120561, 0.141392, 0.137226, 0.133320, 0.132018, 0.135924, 0.125769, 0.111187, 0.088012, 0.077596, 0.068743, 0.054161, 0.031768, 0.013540, 0.002083, -0.001302, -0.017446, -0.044527, -0.077336, -0.106760, -0.131237, -0.156755
0.020310, 0.046610, 0.083065, 0.109104, 0.123425, 0.124987, 0.110145, 0.111447, 0.123686, 0.109624, 0.094782, 0.077596, 0.063796, 0.052339, 0.033851, 0.009114, -0.012759, -0.025779, -0.037496, -0.049735, -0.083065, -0.114572, -0.143996, -0.163005, -0.184617
-0.008593, 0.023435, 0.044527, 0.070826, 0.084627, 0.079159, 0.075774, 0.072649, 0.085669, 0.079419, 0.071347, 0.046870, 0.042964, 0.026560, 0.013020, -0.018488, -0.045048, -0.051818, -0.056505, -0.072389, -0.094782, -0.127852, -0.159880, -0.174983, -0.202063
-0.004947, 0.030205, 0.040361, 0.061973, 0.063796, 0.061452, 0.056244, 0.057546, 0.066139, 0.060411, 0.049735, 0.042444, 0.016405, 0.007291, -0.021092, -0.038538, -0.065879, -0.071868, -0.073430, -0.099990, -0.137486, -0.168473, -0.196335, -0.213260, -0.239559
-0.002083, 0.014582, 0.031247, 0.048953, 0.056765, 0.052078, 0.046089, 0.045829, 0.052599, 0.102594, 0.034372, 0.005989, -0.009634, -0.019009, -0.030986, -0.061713, -0.079680, -0.096605, -0.103896, -0.123165, -0.148423, -0.191908, -0.216124, -0.233050, -0.262995
-0.017446, 0.004687, 0.027341, 0.042444, 0.051297, 0.049474, 0.037236, 0.041923, 0.047391, 0.071347, 0.025518, 0.005208, -0.007551, -0.016665, -0.035413, -0.061192, -0.079940, -0.084106, -0.091658, -0.119780, -0.153370, -0.191127, -0.225238, -0.237737, -0.267682
-0.004947, 0.011718, 0.025779, 0.042964, 0.049735, 0.049735, 0.034111, 0.043485, 0.046350, 0.049995, 0.027601, 0.000260, -0.011978, -0.016144, -0.036715, -0.054942, -0.088533, -0.085148, -0.111708, -0.126029, -0.160401, -0.197636, -0.230185, -0.249454, -0.271067
